COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
JULIO 2023",OBSERVACIÓN
EPSS02,SALUD TOTAL,800166631.0,UNIDAD ESTOMATOLOGICA LAS VEGAS S.A,2302420,
EPSS02,SALUD TOTAL,800174123.0,ESE HOSPITAL DE SANTO TOMAS,5411901,
EPSS02,SALUD TOTAL,800174851.0,SOCIEDAD MEDICO QUIRÚRGICA NUESTRA SEÑORA DE BELÉN DE FUSAGASUGA S.A.S,249002818,
EPSS02,SALUD TOTAL,800174995.0,EMPRESA SOCIAL DEL ESTADO BELLO SALUD,1705685,
EPSS02,SALUD TOTAL,800175901.0,CLINICA EMPERATRIZ SAS,4270224,
EPSS02,SALUD TOTAL,800179870.0,HOSPITAL SAN ANDRES E.S.E.,8547593,
EPSS02,SALUD TOTAL,800179966.0,IPS CLINICA REINA CATALINA S.A.S.,1093488545,
EPSS02,SALUD TOTAL,800182136.0,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,4479942,
EPSS02,SALUD TOTAL,800183943.0,CLINICA SANTA MARIA SAS,721612804,
EPSS02,SALUD TOTAL,800185449.0,AVIDANTI SAS,978339362,
EPSS02,SALUD TOTAL,800189531.0,CLINICA ODONTOLOGICA PROTECCION ORAL S.A.S. SIGLA COPO S.A.S.,1009008,
EPSS02,SALUD TOTAL,800190884.0,CLINICA ANTIOQUIA S.A.,41401858,
EPSS02,SALUD TOTAL,800191643.0,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,37420805,
EPSS02,SALUD TOTAL,800193392.0,E.S.E. HOSPITAL SAN ISIDRO,1030052,
EPSS02,SALUD TOTAL,800193801.0,CENTRO OFTALMOLOGICO SURCOLOMBIANO LTDA,31682635,
EPSS02,SALUD TOTAL,800193912.0,ESE HOSPITAL SAN RAFAEL DE CHINU,9465830,
EPSS02,SALUD TOTAL,800193989.0,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA,159371859,
EPSS02,SALUD TOTAL,800197217.0,CLINICA DE ESPECIALISTAS MARIA AUXILIADORA S.A.S.,195160022,
EPSS02,SALUD TOTAL,800197424.0,ASOCIACION MEDICA DE MEDICINA NUCLEAR LTDA NUCLEAR 2000 LTDA,1518701,
EPSS02,SALUD TOTAL,800197601.0,ANGIOGRAFIA DE OCCIDENTE S.A.,3625705,
EPSS02,SALUD TOTAL,800199976.0,GERMAN PABLO SANDOVAL AUDIOFON S.A.S.,24995200,
EPSS02,SALUD TOTAL,800200789.0,CLINICA CHIA S.A.S.,25526088,
EPSS02,SALUD TOTAL,800201197.0,E.S.E. HOSPITAL SAN FRANCISCO,1577676,
EPSS02,SALUD TOTAL,800201726.0,FUNDACION POLICLINICA CIENAGA,97371780,
EPSS02,SALUD TOTAL,800204153.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA,51203490,
EPSS02,SALUD TOTAL,800204919.0,CLINICA RESPIRATORIA Y DE ALERGIAS S.A.S,26002172,
EPSS02,SALUD TOTAL,800209891.0,CLINICA ASOTRAUMA SAS,31523583,
EPSS02,SALUD TOTAL,800212422.0,CLINICA FARALLONES S A,3718909,
EPSS02,SALUD TOTAL,800213942.0,E.S.E. HOSPITAL SANTA CRUZ,2377161,
EPSS02,SALUD TOTAL,800214230.0,MEDIAGNOSTICA TECMEDI TECNOLOGIA MEDICA DIAGNOSTICA S.A.S,78907470,
EPSS02,SALUD TOTAL,800215758.0,CLINICA SANTA CRUZ DE LA LOMA S.A,5663646,
EPSS02,SALUD TOTAL,800217198.0,ONCOMEDIC LIMITADA,10692300,
EPSS02,SALUD TOTAL,800222844.0,RADIOIMAGENES RADIOLOGOS ASOCIADOS S.A.S.,149946954,
EPSS02,SALUD TOTAL,800227072.0,EUSALUD S.A,8233513,
EPSS02,SALUD TOTAL,800227877.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ,9105518,
EPSS02,SALUD TOTAL,800228215.0,CENTRO DE ALTA TECNOLOGIA DIAGNOSTICA DEL EJE CAFETERO S.A. - CEDICAF S.A.,129099830,
EPSS02,SALUD TOTAL,800230028.0,CLINICA OFTALMOLOGICA QUINDIO S.A.,9641256,
EPSS02,SALUD TOTAL,800231215.0,HOSPITAL DEL SARARE ESE,11612267,
EPSS02,SALUD TOTAL,800231235.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,749089054,
EPSS02,SALUD TOTAL,800234860.0,LITOTRICIA S.A.,64202656,
EPSS02,SALUD TOTAL,800249700.0,INSTITUTO NEUMOLOGICO DEL ORIENTE S.A.,24540179,
EPSS02,SALUD TOTAL,800250625.0,CENTRO DE FISIOTERAPIA KENDALL LTDA,8749917,
EPSS02,SALUD TOTAL,800254132.0,MEDICADIZ S.A.S,667929180,
EPSS02,SALUD TOTAL,800255963.0,CLINICA SAN JOSE SAS,78958448,
EPSS02,SALUD TOTAL,801000060.0,SOCIEDAD DE NEUROCIENCIAS DIAGNOSTICAS NEUROIMAGENES S.A,65191465,
EPSS02,SALUD TOTAL,801000713.0,ONCOLOGOS DEL OCCIDENTE S.A.S.,4809546,
EPSS02,SALUD TOTAL,801001220.0,GASTROSALUD LIMITADA INSTITUTO DE EMFERMEDADES DEL APARATO DIGESTIVO LIMITADA - GASTROSALUD LTDA,4113336,
EPSS02,SALUD TOTAL,801001323.0,INSTITUTO ESPECIALIZADO EN SALUD MENTAL IMES LTDA,32326919,
EPSS02,SALUD TOTAL,801001440.0,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,10229107,
EPSS02,SALUD TOTAL,802000774.0,CLINICA ALTOS DE SAN VICENTE S.A.S.,1667304,
EPSS02,SALUD TOTAL,802000909.0,CLINICA LOS ALMENDROS SAS,83804127,
EPSS02,SALUD TOTAL,802000955.0,INSTITUTO DE LA VISION DEL NORTE & CIA. LTDA.,174904541,
EPSS02,SALUD TOTAL,802001084.0,IPS CLINICA SANTA ANA DE BARANOA,7834120,
EPSS02,SALUD TOTAL,802001292.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,2719467,
EPSS02,SALUD TOTAL,802003081.0,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,4824921,
EPSS02,SALUD TOTAL,802003414.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,3127975,
EPSS02,SALUD TOTAL,802007798.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,3132388,
EPSS02,SALUD TOTAL,802009783.0,CLINICA SAN RAFAEL LTDA,50796671,
EPSS02,SALUD TOTAL,802010614.0,CENTRO CANCEROLOGICO DEL CARIBE CECAC LTDA,68100081,
EPSS02,SALUD TOTAL,802015154.0,FASALUD IPS S.A.S.,73316734,
EPSS02,SALUD TOTAL,802016761.0,CLINICA JALLER S.A.S.,38196831,
EPSS02,SALUD TOTAL,802017015.0,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,74608016,
EPSS02,SALUD TOTAL,802019573.0,CLINICA PORVENIR LIMITADA,6079461,
EPSS02,SALUD TOTAL,802020128.0,INVERCLINICAS S.A.S.,25330498,
EPSS02,SALUD TOTAL,802021182.0,I.P.S. UNIDAD MEDICA ETICA S.A.S.,26192721,
EPSS02,SALUD TOTAL,802021332.0,CLINICA CENTRO S.A,2275633,
EPSS02,SALUD TOTAL,802022775.0,CENTRO DE SALUD AGRUPASALUD IPS SAS,12327519,
EPSS02,SALUD TOTAL,802024683.0,CENTRO DE REHABILITACION INTEGRAL DE SABANALARGA,6886950,
EPSS02,SALUD TOTAL,802025301.0,IPS CENTRO DE ATENCION PULMONAR CAP LTDA,8972087,
EPSS02,SALUD TOTAL,804006936.0,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,2112871,
EPSS02,SALUD TOTAL,804010244.0,SOCIEDAD CARDIOVASCULAR DE SANTANDER LTDA SCS,34061339,
EPSS02,SALUD TOTAL,804011481.0,VIVASALUD I.P.S. S.A.S,13232396,
EPSS02,SALUD TOTAL,804014839.0,INSTITUTO DEL CORAZÓN DE BUCARAMANGA S.A.,30219864,
EPSS02,SALUD TOTAL,804016971.0,MEDICAL CENTER SAS,74012583,
EPSS02,SALUD TOTAL,805011262.0,RTS S.A.S,7700000,
EPSS02,SALUD TOTAL,805016006.0,"AMIGOS DE LA SALUD, AMISALUD SAS",6134014,
EPSS02,SALUD TOTAL,805016406.0,ZENSA MEDICA SAS,70611764,
EPSS02,SALUD TOTAL,805017681.0,GAMANUCLEAR LTDA,20462609,
EPSS02,SALUD TOTAL,805019730.0,SOLAIR SAS,9939500,
EPSS02,SALUD TOTAL,805023423.0,SOCIEDAD N.S.D.R. S.A.S,1628634212,
EPSS02,SALUD TOTAL,805027287.0,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,1500301,
EPSS02,SALUD TOTAL,805027289.0,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,2175381,
EPSS02,SALUD TOTAL,805027337.0,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,2062015,
EPSS02,SALUD TOTAL,805027743.0,DUMIAN MÉDICAL S.A.S,253751953,
EPSS02,SALUD TOTAL,806004548.0,CENTROMEDICO CRECER LTDA,4457901,
EPSS02,SALUD TOTAL,806005602.0,ESE HOSPITAL LOCAL TURBACO,30020770,
EPSS02,SALUD TOTAL,806006414.0,E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO,3480894,
EPSS02,SALUD TOTAL,806007343.0,ESE HOSPITAL SAN NICOLAS DE TOLENTINO,4560874,
EPSS02,SALUD TOTAL,806007923.0,E.S.E. HOSPITAL LOCAL ARJONA,13729873,
EPSS02,SALUD TOTAL,806008390.0,REHABILITAR IPS,1602692,
EPSS02,SALUD TOTAL,806008439.0,CLINICA CARTAGENA DEL MAR S.A.S,122862036,
EPSS02,SALUD TOTAL,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,11189351,
EPSS02,SALUD TOTAL,806013568.0,NEURODINAMIA S.A,171161097,
EPSS02,SALUD TOTAL,806013598.0,EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE,2459880,
EPSS02,SALUD TOTAL,806013944.0,IMÁGENES Y RADIOLOGIA S.A.S.,21960399,
EPSS02,SALUD TOTAL,806015201.0,GESTION SALUD S.A.S.,19759544,
EPSS02,SALUD TOTAL,806016225.0,CENTRO MEDICO BUENOS AIRES SAS,6468000,
EPSS02,SALUD TOTAL,807004352.0,EMPRESA SOCIAL DEL ESTADO IMSALUD,4647317,
EPSS02,SALUD TOTAL,807008842.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,1901231,
EPSS02,SALUD TOTAL,808003500.0,HOSPITAL ISMAEL SILVA E.S.E.,1263956,
EPSS02,SALUD TOTAL,809000383.0,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA E.S.E.,51909468,
EPSS02,SALUD TOTAL,809001086.0,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,11886301,
EPSS02,SALUD TOTAL,809001159.0,HOSPITAL RAMON MARIA ARANA ESE,4691660,
EPSS02,SALUD TOTAL,809001482.0,CLINICA DE OJOS DEL TOLIMA S.A.S,1069454,
EPSS02,SALUD TOTAL,809002097.0,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,2371030,
EPSS02,SALUD TOTAL,809002913.0,PROMOVER SAS,138077038,
EPSS02,SALUD TOTAL,809003541.0,"HOSPITAL ""SAN ROQUE"" E.S.E. ALVARADO TOLIMA",8654074,
EPSS02,SALUD TOTAL,809003590.0,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,143366472,
EPSS02,SALUD TOTAL,809004280.0,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO,9617838,
EPSS02,SALUD TOTAL,809005452.0,HOSPITAL SANTA ROSA DE LIMA E. S. E.,25097356,
EPSS02,SALUD TOTAL,809005719.0,HOSPITAL SAN VICENTE E.S.E,13477716,
EPSS02,SALUD TOTAL,809009066.0,CLINICA LOS REMANSOS INSTITUTO TOLIMENSE DE SALUD MENTAL S.A.S,37060194,
EPSS02,SALUD TOTAL,809010893.0,INSTITUTO OFTALMOLOGICO DEL TOLIMA SAS,13000362,
EPSS02,SALUD TOTAL,809011517.0,MEDICINA INTENSIVA DEL TOLIMA S.A.,73439239,
EPSS02,SALUD TOTAL,809012505.0,UROCADIZ ESPECIALIDADES MEDICO QUIRURGICAS SAS,13465746,
EPSS02,SALUD TOTAL,810000913.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,144823131,
EPSS02,SALUD TOTAL,810001159.0,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE SAN JOSE,1796196,
EPSS02,SALUD TOTAL,810001392.0,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,1353712,
EPSS02,SALUD TOTAL,810002335.0,CENTRO DE DIAGNOSTICO UROLOGICO S.A C.D.U.S.A,88605811,
EPSS02,SALUD TOTAL,810002689.0,MYCAR IPS SAS,10617232,
EPSS02,SALUD TOTAL,810003245.0,CLÍNICA OSPEDALE MANIZALES S.A,844520805,
EPSS02,SALUD TOTAL,810006840.0,LABORATORIO DE PATOLOGÍA Y CITOLOGÍA CITOSALUD SAS,8817113,
EPSS02,SALUD TOTAL,811000136.0,COOPERATIVA DE SALUD SAN ESTEBAN,10953743,
EPSS02,SALUD TOTAL,811002429.0,CLINICA PAJONAL S.A.S,15605432,
EPSS02,SALUD TOTAL,811004956.0,"""FUNDACIÓN LA LUZ - CENTRO NACIONAL PARA EL TRATAMIENTO DE LA DROGADICCIÓN""",2040907,
EPSS02,SALUD TOTAL,811016192.0,HOSPITAL ALMA MÁTER DE ANTIOQUIA,18396061,
EPSS02,SALUD TOTAL,811017810.0,E.S.E. HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,1649733,
EPSS02,SALUD TOTAL,811038804.0,OFTALMOSERVICIOS IPS S.A.S.,4985218,
EPSS02,SALUD TOTAL,811042050.0,SERVIUCIS S.A.S.,6565101,
EPSS02,SALUD TOTAL,811042064.0,CENTRO CARDIOVASCULAR SOMER INCARE S A,4717129,
EPSS02,SALUD TOTAL,811046900.0,CLINICA CARDIO VID,26558279,
EPSS02,SALUD TOTAL,812000300.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS,3437255,
EPSS02,SALUD TOTAL,812001423.0,ESE CAMU SANTA TERESITA,7712326,
EPSS02,SALUD TOTAL,812002836.0,ESE CAMU DEL PRADO,14919702,
EPSS02,SALUD TOTAL,812002993.0,E.S.E CAMU IRIS LÓPEZ DURAN,1314447,
EPSS02,SALUD TOTAL,812003272.0,SOCIEDAD DE PATOLOGOS DE CORDOBA LTDA,2823680,
EPSS02,SALUD TOTAL,812003455.0,EMPRESA SOCIAL DEL ESTADO CAMU MOÑITOS,1124374,
EPSS02,SALUD TOTAL,812003726.0,E.S.E. CENTRO DE SALUD DE COTORRA,1363322,
EPSS02,SALUD TOTAL,812004010.0,ESE CAMU BUENAVISTA,2827689,
EPSS02,SALUD TOTAL,812005130.0,ESPECIALISTAS ASOCIADOS S.A.,88145734,
EPSS02,SALUD TOTAL,812005323.0,TERAPIAS INTEGRALES S.A.S.,38788165,
EPSS02,SALUD TOTAL,812005522.0,FUNDACION AMIGOS DE LA SALUD,387707528,
EPSS02,SALUD TOTAL,812005644.0,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,4713753,
EPSS02,SALUD TOTAL,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,43478400,
EPSS02,SALUD TOTAL,812007194.0,ONCOMEDICA S.A.S,402924477,
EPSS02,SALUD TOTAL,812007286.0,CLÍNICA LAURELES PSIQUIATRAS ASOCIADOS. I.P.S S.A.S.,82511395,
EPSS02,SALUD TOTAL,812008004.0,MASVIDA DE LA COSTA S.A.S,29465974,
EPSS02,SALUD TOTAL,812008052.0,CITEN LTDA,6275252,
EPSS02,SALUD TOTAL,813001952.0,CLINICA MEDILASER S.A.S.,295960927,
EPSS02,SALUD TOTAL,813002497.0,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,1267569,
EPSS02,SALUD TOTAL,813002940.0,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,2939074,
EPSS02,SALUD TOTAL,813004018.0,ESE CENTRO DE SALUD MIGUEL BARRETO LOPEZ DE TELLO,1038781,
EPSS02,SALUD TOTAL,813010024.0,ESE NUESTRA SEÑORA DEL CARMEN,1329830,
EPSS02,SALUD TOTAL,813010145.0,OFTALMOLASER - SOCIEDAD DE CIRUGIA DEL HUILA S.A,7929964,
EPSS02,SALUD TOTAL,813010966.0,ESE JUAN RAMON NUÑEZ PALACIOS,2941508,
EPSS02,SALUD TOTAL,813011577.0,CLINICA UROS S.A.S - TORRE A,614671194,
EPSS02,SALUD TOTAL,813011706.0,EMPRESA SOCIAL DEL ESTADO ANA SILVIA MALDONADO JIMENEZ,3610752,
EPSS02,SALUD TOTAL,814003448.0,AUDIOCOM IPS,146484585,
EPSS02,SALUD TOTAL,815000316.0,E.S.E. HOSPITAL RAUL OREJUELA BUENO,21819500,
EPSS02,SALUD TOTAL,816001182.0,AUDIFARMA S.A.,11264166001,
EPSS02,SALUD TOTAL,816002451.0,CALCULASER S.A.,69368133,
EPSS02,SALUD TOTAL,816005003.0,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,21161323,
EPSS02,SALUD TOTAL,816007055.0,INSTITUTO DE EPILEPSIA Y PARKINSON DEL EJE CAFETERO S.A,65982784,
EPSS02,SALUD TOTAL,819000134.0,CENTRO CARDIOVASCULAR DEL MAGDALENA S.A.,7060201,
EPSS02,SALUD TOTAL,819000364.0,CLINICA DE LA MUJER S.A.,72925285,
EPSS02,SALUD TOTAL,819000413.0,CLINICA GENERAL DE CIENAGA S. A. S.,6463739,
EPSS02,SALUD TOTAL,819000626.0,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,2546485,
EPSS02,SALUD TOTAL,819001107.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ALEJANDRO MAESTRE SIERRA,1483636,
EPSS02,SALUD TOTAL,819001483.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,10467102,
EPSS02,SALUD TOTAL,819001712.0,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,4148428,
EPSS02,SALUD TOTAL,819001796.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE EL RETEN,9838759,
EPSS02,SALUD TOTAL,819001980.0,CITOPAT DE LA COSTA LTDA,9755958,
EPSS02,SALUD TOTAL,819002025.0,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,13520959,
EPSS02,SALUD TOTAL,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,128015022,
EPSS02,SALUD TOTAL,819002228.0,CENTRO DE IMÁGENES DIAGNOSTICAS SANTA MARTA S.A.S,13951048,
EPSS02,SALUD TOTAL,819002551.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,18922791,
EPSS02,SALUD TOTAL,819002934.0,FUNDACION SANAR KINESIS,17309470,
EPSS02,SALUD TOTAL,819003618.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,24026415,
EPSS02,SALUD TOTAL,819003863.0,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA,13302672,
EPSS02,SALUD TOTAL,819005439.0,CARDIOSALUD S.A.S,3949400,
EPSS02,SALUD TOTAL,819005499.0,LITOPRADO SAS,8771000,
EPSS02,SALUD TOTAL,819006339.0,SURGIFAST S.A.,49968987,
EPSS02,SALUD TOTAL,819006461.0,GASTROMAG SAS,12614747,
EPSS02,SALUD TOTAL,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,8363559,
EPSS02,SALUD TOTAL,821003143.0,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),1512741,
EPSS02,SALUD TOTAL,822000946.0,MEDICINA NUCLEAR DIAGNOSTICA S.A.S.,5798573,
EPSS02,SALUD TOTAL,822001570.0,HOSPITAL LOCAL PRIMER NIVEL E.S.E. FUENTE DE ORO,1199704,
EPSS02,SALUD TOTAL,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,21716862,
EPSS02,SALUD TOTAL,822006595.0,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",33584025,
EPSS02,SALUD TOTAL,822007351.0,CENTRO OFTALMOLOGICO DEL LLANO S.A.,3543175,
EPSS02,SALUD TOTAL,822007837.0,AMBULANCIAS DEL LLANO SAS,34393750,
EPSS02,SALUD TOTAL,823000571.0,I.PS. PATOLOGOS ASOCIADOS DE SUCRE LTDA,2459780,
EPSS02,SALUD TOTAL,823000624.0,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,3239800,
EPSS02,SALUD TOTAL,823000878.0,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,3479233,
EPSS02,SALUD TOTAL,823001035.0,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,1721988,
EPSS02,SALUD TOTAL,823002800.0,OFTALMOLOGOS ASOCIADOS DE LA COSTA SAS,94060196,
EPSS02,SALUD TOTAL,823002991.0,CLINICA SALUD SOCIAL S.A.S,340179779,
EPSS02,SALUD TOTAL,824000425.0,ESE HOSPITAL SAN JOSE,7293311,
EPSS02,SALUD TOTAL,824000440.0,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E,5362319,
EPSS02,SALUD TOTAL,824000441.0,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,2471610,
EPSS02,SALUD TOTAL,824000450.0,HOSPITAL SAN JUAN BOSCO E.S.E,5209070,
EPSS02,SALUD TOTAL,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,8732111,
EPSS02,SALUD TOTAL,824000687.0,SOCIEDAD DE ONCOLOGIA Y HEMATOLOGIA DEL CESAR S.A.S.,294569982,
EPSS02,SALUD TOTAL,824000725.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA,72601344,
EPSS02,SALUD TOTAL,824000986.0,CARBOSALUD S.A.S,10948780,
EPSS02,SALUD TOTAL,824001041.0,CLINICA MEDICOS S.A.,343683492,
EPSS02,SALUD TOTAL,824001252.0,CLINICA ERASMO LTDA,4683941,
EPSS02,SALUD TOTAL,824002672.0,ESE HOSPITAL CAMILO VILLAZON PUMAREJO,3392175,
EPSS02,SALUD TOTAL,824003334.0,FUNDACION INTERNACIONAL PARA EL DESARROLLO DE LAS COMUNIDADES FIDEC,17954090,
EPSS02,SALUD TOTAL,824003994.0,CENTRO INTEGRAL DE OTORRINOLARINGOLOGIA DOCTOR LUIS ANGEL RODRIGUEZ BOLAÑO SAS,8290338,
EPSS02,SALUD TOTAL,824004330.0,MEDICINA NUCLEAR SA,51337071,
EPSS02,SALUD TOTAL,824004729.0,CENTRO DE INVESTIGACIONES MICROBIOLOGICAS DEL CESAR - LIMITADA,1225000,
EPSS02,SALUD TOTAL,824004867.0,CLINICA OFTALMOLOGICA DE VALLEDUPAR SAS,28329283,
EPSS02,SALUD TOTAL,824005588.0,LABORATORIOS NANCY FLOREZ GARCIA S.A.S,5942524,
EPSS02,SALUD TOTAL,824005609.0,ASISTENCIA MEDICA INMEDIATA AMEDI S.A.S.,33283500,
EPSS02,SALUD TOTAL,824005651.0,SALUD HUMANA EMPRESA S.A.S,3265526,
EPSS02,SALUD TOTAL,824005694.0,CENTRO REGIONAL DE ONCOLOGIA SAS,169238112,
EPSS02,SALUD TOTAL,824006480.0,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S,2643060,
EPSS02,SALUD TOTAL,825001119.0,ESE HOSPITAL DONALDO SAUL MORON MANJARREZ,1023370,
EPSS02,SALUD TOTAL,825003080.0,UNIDAD DE CUIDADOS INTENSIVOS RENACER LIMITADA,54061295,
EPSS02,SALUD TOTAL,825003685.0,URMEDICAS VIP S.A.S,14193168,
EPSS02,SALUD TOTAL,826000261.0,SERVICIOS INTEGRALES DE REHABILITACION EN BOYACA LIMITADA - SIREB LTDA.,37849591,
EPSS02,SALUD TOTAL,828000386.0,ESE HOSPITAL MALVINAS HECTOR OROZCO OROZCO,2018749,
EPSS02,SALUD TOTAL,828002423.0,DISCOLMEDICA S. A. S,2017073,
EPSS02,SALUD TOTAL,829001846.0,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,1328095,
EPSS02,SALUD TOTAL,830005028.0,ADMINISTRADORA COUNTRY S.A.S,23347999,
EPSS02,SALUD TOTAL,830007355.0,FRESENIUS MEDICAL CARE COLOMBIA S.A.,1434996230,
EPSS02,SALUD TOTAL,830010337.0,SANOFI-AVENTIS DE COLOMBIA S.A.,21738050,
EPSS02,SALUD TOTAL,830023202.0,COSMITET LTDA CORPORACION DE SERVICIOS MEDICOS INTERNACINALES THEM Y CIA,1125455,
EPSS02,SALUD TOTAL,830025149.0,METRONIC COLOMBIA SAS,67787992,
EPSS02,SALUD TOTAL,830027578.0,TORRES Y JARAMILLO S.A.S,35136047,
EPSS02,SALUD TOTAL,830040664.0,ASOCIACION CRISTIANATALITA CUMI,27608000,
EPSS02,SALUD TOTAL,830053755.0,MEDINISTROS SAS,64582000,
EPSS02,SALUD TOTAL,830058292.0,UROBOSQUE S.A,5496900,
EPSS02,SALUD TOTAL,830066626.0,MEDIHELP SERVICES COLOMBIA,4274517,
EPSS02,SALUD TOTAL,830070284.0,RESONANCIA MAGNETICA DEL COUNTRY S.A.,6572518,
EPSS02,SALUD TOTAL,830071938.0,SOCIEDAD PEDIATRICA DE LOS ANDES S.A.S - SPLA S.A.S.,47710296,
EPSS02,SALUD TOTAL,830090073.0,ASOCIACION DE AMIGOS CONTRA EL CANCER PROSEGUIR,111797437,
EPSS02,SALUD TOTAL,830102932.0,CENTRO OCULAR DE MIOPIA DR RINCON SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,1580920,
EPSS02,SALUD TOTAL,830104627.0,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,279428311,
EPSS02,SALUD TOTAL,830108095.0,FUNDACION SUEÑO VIGILIA COLOMBIANA FUNDASUVICOL,5937295,
EPSS02,SALUD TOTAL,830113849.0,CLINICA JUAN N CORPAS LTDA.,28631336,
EPSS02,SALUD TOTAL,830504734.0,VISION TOTAL S.A.S,39434369,
EPSS02,SALUD TOTAL,830507245.0,CLINICA JERUSALEN,2041794,
EPSS02,SALUD TOTAL,830507718.0,CLINICA MEDICAL SAS,464168743,
EPSS02,SALUD TOTAL,830509497.0,MEDICINA INTEGRAL IPS S.A,945624726,
EPSS02,SALUD TOTAL,830510991.0,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S,22237689,
EPSS02,SALUD TOTAL,830511202.0,SALUD PLENA SAS,4671248,
EPSS02,SALUD TOTAL,830511298.0,MULTISALUD SAS,41535731,
