COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
AGOSTO 2023",OBSERVACIÓN
EPSS02,SALUD TOTAL,890806490.0,CAJA DE COMPENSACION FAMILIAR DE CALDAS,91523272.0,
EPSS02,SALUD TOTAL,890807591.0,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,12871949.0,
EPSS02,SALUD TOTAL,890900518.0,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,743379549.0,
EPSS02,SALUD TOTAL,890901825.0,FUNDACIÓN CLÍNICA NOEL,29482996.0,
EPSS02,SALUD TOTAL,890901826.0,HOSPITAL PABLO TOBON URIBE,329368568.0,
EPSS02,SALUD TOTAL,890902922.0,UNIVERSIDAD PONTIFICIA BOLIVARIANA,268809935.0,
EPSS02,SALUD TOTAL,890903777.0,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,286189623.0,
EPSS02,SALUD TOTAL,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",69306879.0,
EPSS02,SALUD TOTAL,890905154.0,CLINICA SAN JUAN DE DIOS LA CEJA,18708966.0,
EPSS02,SALUD TOTAL,890905166.0,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",50297642.0,
EPSS02,SALUD TOTAL,890905177.0,E.S.E. HOSPITAL LA MARIA,19816312.0,
EPSS02,SALUD TOTAL,890905193.0,ESE HOSPITAL SAN VICENTE DE PAUL,3186726.0,
EPSS02,SALUD TOTAL,890905198.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,4175563.0,
EPSS02,SALUD TOTAL,890905843.0,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,2770199.0,
EPSS02,SALUD TOTAL,890906346.0,ESE HOSPITAL SAN FERNANDO,14647905.0,
EPSS02,SALUD TOTAL,890906347.0,ESE HOSPITAL MANUEL URIBE ANGEL,28749830.0,
EPSS02,SALUD TOTAL,890906560.0,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,1952869.0,
EPSS02,SALUD TOTAL,890906793.0,LABORATORIO MEDICO ECHAVARRIA SAS,16141701.0,
EPSS02,SALUD TOTAL,890907215.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE CALDAS,103370890.0,
EPSS02,SALUD TOTAL,890907241.0,E.S.E. HOSPITAL LA MERCED DE CIUDAD BOLIVAR,4468559.0,
EPSS02,SALUD TOTAL,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,9474290.0,
EPSS02,SALUD TOTAL,890907297.0,ESE HOSPITAL SAN JUAN DE DIOS,30053607.0,
EPSS02,SALUD TOTAL,890911816.0,CLINICA MEDELLIN S.A.S.,69102422.0,
EPSS02,SALUD TOTAL,890925336.0,CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES S.A.,25450168.0,
EPSS02,SALUD TOTAL,890930071.0,ESCANOGRAFÍA NEUROLÓGICA S.A,35440241.0,
EPSS02,SALUD TOTAL,890933123.0,DEPARTAMENTO DE RADIOLOGIA S.A,13786114.0,
EPSS02,SALUD TOTAL,890938774.0,CLINICA DEL PRADO S.A.S,147948997.0,
EPSS02,SALUD TOTAL,890939936.0,SOCIEDAD MEDICA RIONEGRO SA,438244859.0,
EPSS02,SALUD TOTAL,890980326.0,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,6348494.0,
EPSS02,SALUD TOTAL,890980486.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,28132809.0,
EPSS02,SALUD TOTAL,890980727.0,E.S.E. HOSPITAL SAN RAFAEL,5773355.0,
EPSS02,SALUD TOTAL,890980732.0,ESE HOSPITAL GABRIEL PELAEZ MONTOYA,1009962.0,
EPSS02,SALUD TOTAL,890980752.0,E.S.E. SAN JUAN DE DIOS DE MARINILLA,4451123.0,
EPSS02,SALUD TOTAL,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,25515844.0,
EPSS02,SALUD TOTAL,890980758.0,ESE HOSPITAL DE LA CEJA,11471653.0,
EPSS02,SALUD TOTAL,890980784.0,E.S.E. HOSPITAL SAN CARLOS,2655874.0,
EPSS02,SALUD TOTAL,890980866.0,E.S.E. HOSPITAL SAN ROQUE - LA UNION,20934895.0,
EPSS02,SALUD TOTAL,890980949.0,ESE HOSPITAL SANTA MARGARITA,8950063.0,
EPSS02,SALUD TOTAL,890980997.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,11150678.0,
EPSS02,SALUD TOTAL,890981268.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION,8599320.0,
EPSS02,SALUD TOTAL,890981374.0,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,3950611.0,
EPSS02,SALUD TOTAL,890981424.0,E.S.E. HOSPITAL SAN JOSE,6999512.0,
EPSS02,SALUD TOTAL,890981532.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE PUEBLO RICO,3329117.0,
EPSS02,SALUD TOTAL,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,11258656.0,
EPSS02,SALUD TOTAL,890981719.0,E.S.E. NUETRA SEÑORA DE LA CANDELARIA,2079189.0,
EPSS02,SALUD TOTAL,890981817.0,E.S.E. HOSPITAL LA INMACULADA,2728655.0,
EPSS02,SALUD TOTAL,890982101.0,E.S.E HOSPITAL EL CARMEN,2296213.0,
EPSS02,SALUD TOTAL,890982134.0,E.S.E. HOSPITAL PEDRO NEL CARDONA,1954423.0,
EPSS02,SALUD TOTAL,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,5535948.0,
EPSS02,SALUD TOTAL,890982608.0,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,53615720.0,
EPSS02,SALUD TOTAL,890983675.0,E.S.E. HOSPITAL SAN FRANCISCO,3563749.0,
EPSS02,SALUD TOTAL,890983738.0,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,1151613.0,
EPSS02,SALUD TOTAL,890983843.0,ESE HOSPITAL SAN ANTONIO,1603307.0,
EPSS02,SALUD TOTAL,890984779.0,ESE HOSPITAL PRESBITERO EMIGDIO PALACIO,3092745.0,
EPSS02,SALUD TOTAL,890985092.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,7133596.0,
EPSS02,SALUD TOTAL,890985122.0,COOPERATIVA DE HOSPITALES DE ANTIOQUIA,4430917.0,
EPSS02,SALUD TOTAL,890985405.0,ESE HOSPITAL CARISMA,8201376.0,
EPSS02,SALUD TOTAL,890985603.0,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,2197077.0,
EPSS02,SALUD TOTAL,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,41686209.0,
EPSS02,SALUD TOTAL,891000499.0,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,3450607.0,
EPSS02,SALUD TOTAL,891000736.0,E.S.E. HOSPITAL SAN NICOLAS,3149137.0,
EPSS02,SALUD TOTAL,891001122.0,CLINICA MONTERIA S.A,93323965.0,
EPSS02,SALUD TOTAL,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,19957517.0,
EPSS02,SALUD TOTAL,891080015.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,123666852.0,
EPSS02,SALUD TOTAL,891180026.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,353533815.0,
EPSS02,SALUD TOTAL,891180065.0,ESE HOSPITAL SAN ANTONIO,1602071.0,
EPSS02,SALUD TOTAL,891180098.0,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,11422406.0,
EPSS02,SALUD TOTAL,891180117.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,139786986.0,
EPSS02,SALUD TOTAL,891180134.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,7612258.0,
EPSS02,SALUD TOTAL,891180190.0,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,1462339.0,
EPSS02,SALUD TOTAL,891180268.0,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,890398906.0,
EPSS02,SALUD TOTAL,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,1807592.0,
EPSS02,SALUD TOTAL,891200679.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,6379126.0,
EPSS02,SALUD TOTAL,891201845.0,ESE HOSPITAL PÍO XII,1704901.0,
EPSS02,SALUD TOTAL,891300047.0,CLINICA PALMIRA S.A.,7894384.0,
EPSS02,SALUD TOTAL,891380054.0,FUNDACION HOSPITAL SAN JOSE DE BUGA,5343345.0,
EPSS02,SALUD TOTAL,891380103.0,E.S.E. HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,2493815.0,
EPSS02,SALUD TOTAL,891380184.0,E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO,1825616.0,
EPSS02,SALUD TOTAL,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,109745576.0,
EPSS02,SALUD TOTAL,891401777.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTUARIO,7133255.0,
EPSS02,SALUD TOTAL,891408586.0,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,194810078.0,
EPSS02,SALUD TOTAL,891408747.0,ESE HOSPITAL SAN JOSE MARSELLA,3299746.0,
EPSS02,SALUD TOTAL,891408918.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,3288659.0,
EPSS02,SALUD TOTAL,891408974.0,INSTITUTO DE AUDIOLOGIA INTEGRAL,5776522.0,
EPSS02,SALUD TOTAL,891409025.0,ESE HOSPITAL SAN RAFAEL,1577662.0,
EPSS02,SALUD TOTAL,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,24967066.0,
EPSS02,SALUD TOTAL,891409981.0,CLINICA LOS ROSALES S.A,654136569.0,
EPSS02,SALUD TOTAL,891411663.0,ESE HOSPITAL SANTA MÓNICA,19828238.0,
EPSS02,SALUD TOTAL,891412126.0,ESE HOSPITAL SAN VICENTE DE PAUL.,24386632.0,
EPSS02,SALUD TOTAL,891412134.0,E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA,36690264.0,
EPSS02,SALUD TOTAL,891480000.0,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,15279302.0,
EPSS02,SALUD TOTAL,891480036.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,72474941.0,
EPSS02,SALUD TOTAL,891500084.0,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,6311481.0,
EPSS02,SALUD TOTAL,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",22902605.0,
EPSS02,SALUD TOTAL,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,34011683.0,
EPSS02,SALUD TOTAL,891702882.0,CENTRO DE CIRUGIA OCULAR LTDA,37770061.0,
EPSS02,SALUD TOTAL,891780008.0,E.S.E. HOSPITAL SAN RAFAEL,82027427.0,
EPSS02,SALUD TOTAL,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,62714017.0,
EPSS02,SALUD TOTAL,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,106441012.0,
EPSS02,SALUD TOTAL,891800335.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,1599756.0,
EPSS02,SALUD TOTAL,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,4800546.0,
EPSS02,SALUD TOTAL,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,10428012.0,
EPSS02,SALUD TOTAL,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,12691537.0,
EPSS02,SALUD TOTAL,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,6507895.0,
EPSS02,SALUD TOTAL,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,60842331.0,
EPSS02,SALUD TOTAL,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,8063613.0,
EPSS02,SALUD TOTAL,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,63513388.0,
EPSS02,SALUD TOTAL,891855847.0,CLINICA CASANARE S.A,2165241.0,
EPSS02,SALUD TOTAL,891856161.0,CLINICA EL LAGUITO S.A,2410837.0,
EPSS02,SALUD TOTAL,891900361.0,E.S.E. HOSPITAL LOCAL SANGRADA FAMILIA EMPRESA SOCIAL DEL ESTADO,2405862.0,
EPSS02,SALUD TOTAL,891900441.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,2172114.0,
EPSS02,SALUD TOTAL,891900887.0,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO,2109625.0,
EPSS02,SALUD TOTAL,891901041.0,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO,1678764.0,
EPSS02,SALUD TOTAL,891901123.0,E.S.E. HOSPITAL LOCAL SANTA CRUZ EMPRES SOCIAL DEL ESTADO,1884573.0,
EPSS02,SALUD TOTAL,891982128.0,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,1559161.0,
EPSS02,SALUD TOTAL,892000264.0,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,30711737.0,
EPSS02,SALUD TOTAL,892000401.0,INVERSIONES CLINICA DEL META S.A.,420007604.0,
EPSS02,SALUD TOTAL,892000458.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,4324536.0,
EPSS02,SALUD TOTAL,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,565820404.0,
EPSS02,SALUD TOTAL,892001990.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,8659631.0,
EPSS02,SALUD TOTAL,892002811.0,UNIDAD DE DIAGNOSTICO S.A.S.,9941281.0,
EPSS02,SALUD TOTAL,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,55725407.0,
EPSS02,SALUD TOTAL,892115437.0,CRUZ ROJA COLOMBIANA SECCIONAL GUAJIRA,5850000.0,
EPSS02,SALUD TOTAL,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,6606507.0,
EPSS02,SALUD TOTAL,892170002.0,ESE HOSPITAL SAN AGUSTIN DE FONSECA,3107889.0,
EPSS02,SALUD TOTAL,892201100.0,LIGA CONTRA EL CÁNCER SECCIONAL SUCRE,8945068.0,
EPSS02,SALUD TOTAL,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,62149877.0,
EPSS02,SALUD TOTAL,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,145059555.0,
EPSS02,SALUD TOTAL,892300979.0,CLINICA DEL CESAR S.A.,145655013.0,
EPSS02,SALUD TOTAL,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,66271211.0,
EPSS02,SALUD TOTAL,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,300534206.0,
EPSS02,SALUD TOTAL,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA,195081599.0,
EPSS02,SALUD TOTAL,899999123.0,FUNDACION HOSPITAL DE LA MISERICORDIA,978609924.0,
EPSS02,SALUD TOTAL,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,31310086.0,
EPSS02,SALUD TOTAL,899999150.0,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,6342519.0,
EPSS02,SALUD TOTAL,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,409926402.0,
EPSS02,SALUD TOTAL,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,4022843.0,
EPSS02,SALUD TOTAL,899999165.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,9703226.0,
EPSS02,SALUD TOTAL,900000427.0,E.S.E POLICLINICO DE JUNIN,3299242.0,
EPSS02,SALUD TOTAL,900002780.0,FUNDACIÓN CAMPBELL,15172838.0,
EPSS02,SALUD TOTAL,900004059.0,HOSPITAL DE CASTILLA LA NUEVA ESE,12842301.0,
EPSS02,SALUD TOTAL,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,1550483.0,
EPSS02,SALUD TOTAL,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,256045250.0,
EPSS02,SALUD TOTAL,900007679.0,CENTRO VISUAL MODERNO S.A.S.,93112103.0,
EPSS02,SALUD TOTAL,900007860.0,UNIDAD DE SEGUIMIENTO DEL RECIEN NACIDO Y ATENCION PEDIATRICA IPS S.A.S,3180590.0,
EPSS02,SALUD TOTAL,900007922.0,AUDIOMEDICA S.A.S.,28869789.0,
EPSS02,SALUD TOTAL,900008328.0,OHI ORGANIZACIÓN HUMANA INTEGRAL S.A.,143755991.0,
EPSS02,SALUD TOTAL,900008882.0,CENTRO DE MOVIMIENTO EJERCICIO Y REHABILITACIÓN S.A.S.- C MOVER S.A.S.,1921020.0,
EPSS02,SALUD TOTAL,900009080.0,DENTISANA SAS,7560353.0,
EPSS02,SALUD TOTAL,900012819.0,DIAC S.A.S,95302669.0,
EPSS02,SALUD TOTAL,900015779.0,SOCIEDAD DE HEMODINAMIA SANTA MARIA S.A.S,101335942.0,
EPSS02,SALUD TOTAL,900016598.0,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,311214701.0,
EPSS02,SALUD TOTAL,900017536.0,IPS SALUD INTEGRAL DE SUCRE SAS,18557098.0,
EPSS02,SALUD TOTAL,900025621.0,RADIOLOGIA E IMAGENES SAS,94708917.0,
EPSS02,SALUD TOTAL,900027397.0,CLINICA HIGEA IPS S.A.,107415890.0,
EPSS02,SALUD TOTAL,900031644.0,MEDYDONT IPS,11850416.0,
EPSS02,SALUD TOTAL,900033752.0,UNIVER PLUS,210111238.0,
EPSS02,SALUD TOTAL,900033859.0,ATENCION PREHOSPITALARIA Y SEGURIDAD INDUSTRIAL - APREHSI LTDA,56519296.0,
EPSS02,SALUD TOTAL,900034131.0,ESE MORENO Y CLAVIJO,5639404.0,
EPSS02,SALUD TOTAL,900036553.0,E.S.E. HOSPITAL SAN ANTONIO DEL TEQUENDAMA,1283170.0,
EPSS02,SALUD TOTAL,900036695.0,INTENSIVISTAS MRC IPS S.A,1986304.0,
EPSS02,SALUD TOTAL,900038024.0,ALIANZA DIAGNOSTICA S.A.,355822734.0,
EPSS02,SALUD TOTAL,900038926.0,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,22108131.0,
EPSS02,SALUD TOTAL,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,17063426.0,
EPSS02,SALUD TOTAL,900045689.0,REHABILITACION FISICA INTEGRAL IPS EU,4151580.0,
EPSS02,SALUD TOTAL,900055823.0,ESTUDIOS ENDOSCOPICOS S.A.S.,41259346.0,
EPSS02,SALUD TOTAL,900058218.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE RICAURTE,5028772.0,
EPSS02,SALUD TOTAL,900064250.0,UNIDAD PRIMARIA DE ATENCION SAN NICOLAS,53570695.0,
EPSS02,SALUD TOTAL,900066345.0,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,21140708.0,
EPSS02,SALUD TOTAL,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,73815708.0,
EPSS02,SALUD TOTAL,900067136.0,E.S.E. HOSPITAL REGIONAL DE VELEZ,3383401.0,
EPSS02,SALUD TOTAL,900067169.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,600183718.0,
EPSS02,SALUD TOTAL,900070354.0,SINUS CENTER,1244600.0,
EPSS02,SALUD TOTAL,900073674.0,ATENCION MEDICA DE COLOMBIA SAS,21198217.0,
EPSS02,SALUD TOTAL,900074359.0,UCIMED S.A,77410912.0,
EPSS02,SALUD TOTAL,900077520.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,1993749.0,
EPSS02,SALUD TOTAL,900077651.0,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS",23324798.0,
EPSS02,SALUD TOTAL,900081746.0,FUNDACION GRUPO INTEGRA,5180000.0,
EPSS02,SALUD TOTAL,900082202.0,CLINICA CENTRAL O.H.L. LTDA,363441163.0,
EPSS02,SALUD TOTAL,900085612.0,SANTA HELENA DEL VALLE IPS,1245228.0,
EPSS02,SALUD TOTAL,900085770.0,INTERMEDIOS E.D. LIMITADA,4347504.0,
EPSS02,SALUD TOTAL,900090247.0,CLINICA CARDIO INTEGRAL IPS. SAS,49178459.0,
EPSS02,SALUD TOTAL,900095253.0,IPS CLINICA PROSEGUIR SAS,89425931.0,
EPSS02,SALUD TOTAL,900098476.0,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,439486883.0,
EPSS02,SALUD TOTAL,900100089.0,VIDASER E.U.,170475788.0,
EPSS02,SALUD TOTAL,900103925.0,ELECTROFISIATRIA SAS,5058425.0,
EPSS02,SALUD TOTAL,900110940.0,INVERSIONES LUCEDMARB S.A,25506191.0,
EPSS02,SALUD TOTAL,900112364.0,SOCIEDAD CARDIOVASCULAR DEL CARIBE COLOMBIANO S.A.S,5151627.0,
EPSS02,SALUD TOTAL,900112820.0,CORPORACIÓN MEDICA SALUD PARA LOS COLOMBIANOS - CMS COLOMBIA LTDA,4634718.0,
EPSS02,SALUD TOTAL,900118059.0,AMBULANCIAS ARMENIA LTDA,9112920.0,
EPSS02,SALUD TOTAL,900118856.0,LLANO SMILE S.A.S,9013509.0,
EPSS02,SALUD TOTAL,900119472.0,IPS TOLUSALUD LTDA,33718192.0,
EPSS02,SALUD TOTAL,900120098.0,INSTITUTO DE MEDICINA NUCLEAR S.A,15086598.0,
EPSS02,SALUD TOTAL,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,66697168.0,
EPSS02,SALUD TOTAL,900123612.0,NEFROUROS MOM SAS,119739060.0,
EPSS02,SALUD TOTAL,900124455.0,SMITH & NEPHEW COLOMBIA SAS,25197793.0,
EPSS02,SALUD TOTAL,900137119.0,HOME GROUP S.A.S,4336154.0,
EPSS02,SALUD TOTAL,900138555.0,INVERSIONES MEREZ S.A.S,18120723.0,
EPSS02,SALUD TOTAL,900138758.0,CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S,105821743.0,
EPSS02,SALUD TOTAL,900138815.0,UNIDAD MATERNO INFANTIL DEL TOLIMA S.A.,638265259.0,
EPSS02,SALUD TOTAL,900141468.0,SES SALUD S.A.,1583075.0,
EPSS02,SALUD TOTAL,900141569.0,BIOTECNOLOGIA Y GENETICA S.A.S BIOTECGEN S.A.S,16205503.0,
EPSS02,SALUD TOTAL,900144943.0,FUNDACION AMIGOS DE LA SALUD VIRGEN DE MANARE,87510012.0,
EPSS02,SALUD TOTAL,900145581.0,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,1055062.0,
EPSS02,SALUD TOTAL,900145588.0,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,1265226.0,
EPSS02,SALUD TOTAL,900146006.0,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,1199143.0,
EPSS02,SALUD TOTAL,900146010.0,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,2651000.0,
EPSS02,SALUD TOTAL,900146012.0,EMPRESA SOCIAL DEL ESTADO GUAPI ESE,6303621.0,
EPSS02,SALUD TOTAL,900146332.0,CLINICENTRO DE REHABILITACION CARDIACA Y PULMONAR LTDA,1958048.0,
EPSS02,SALUD TOTAL,900148265.0,ANGIOGRAFIA DE COLOMBIA S.A.S.,2648088.0,
EPSS02,SALUD TOTAL,900150760.0,RESPIREMOS UNIDAD DE NEUMOLOGIA Y ENDOSCOPIA RESPIRATORIA DEL EJE CAFETERO S.A.S,18686798.0,
EPSS02,SALUD TOTAL,900152983.0,SABER VIVIR SABANA SAS,1562639.0,
EPSS02,SALUD TOTAL,900161856.0,SONIA VALENCIA REHABILITACION INTEGRAL IPS SAS,55969541.0,
EPSS02,SALUD TOTAL,900166169.0,VASCUMAG LTDA. LABORATORIO VASCULAR DEL MAGDALENA,3084744.0,
EPSS02,SALUD TOTAL,900171211.0,GLOBAL LIFE AMBULANCIAS SAS,61726246.0,
EPSS02,SALUD TOTAL,900172745.0,UNIDAD DE DIAGNOSTICO GINECOLOGICO Y PRENATAL SER MUJER S.A.S,6082941.0,
EPSS02,SALUD TOTAL,900177624.0,ANASHIWAYA IPSI,15739333.0,
EPSS02,SALUD TOTAL,900181419.0,MEINTEGRAL S.A.S,167293068.0,
EPSS02,SALUD TOTAL,900188353.0,INSTITUTO MEDICO OFTALMOLOGICO DE COLOMBIA LTDA,74959078.0,
EPSS02,SALUD TOTAL,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,6955066.0,
EPSS02,SALUD TOTAL,900192428.0,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,2322562.0,
EPSS02,SALUD TOTAL,900193988.0,UROCLINICA DE CORDOBA SAS,110718209.0,
EPSS02,SALUD TOTAL,900196201.0,PROGRAMA MADRE CANGURO INTEGRAL LTDA,4208306.0,
EPSS02,SALUD TOTAL,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,4453204.0,
EPSS02,SALUD TOTAL,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,52445940.0,
EPSS02,SALUD TOTAL,900201836.0,"CENTRO DE INVESTIGACIÓN EN REUMATOLOGÍA Y ESPECIALIDADES MÉDICAS SAS ""CIREEM SAS""",4984614.0,
EPSS02,SALUD TOTAL,900202290.0,AUDIOSALUD INTEGRAL SAS,17065192.0,
EPSS02,SALUD TOTAL,900204617.0,MEDICUC IPS LTDA,233256096.0,
EPSS02,SALUD TOTAL,900205118.0,CENTRO CARDIOVASCULAR DE CALDAS S.A.,197048780.0,
EPSS02,SALUD TOTAL,900205773.0,E.S.E CENTRO DE SALUD EL ROBLE,4612230.0,
EPSS02,SALUD TOTAL,900211477.0,E.S.E. RAFAEL TOVAR POVEDA,2743020.0,
