COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
SEPTIEMBRE 2023",OBSERVACIÓN
CCF102,COMFACHOCO,890906347,ESE HOSPITAL MANUEL URIBE ANGEL,9206666,
CCF102,COMFACHOCO,890911816,CLINICA MEDELLIN S.A.S.,114016070,
CCF102,COMFACHOCO,890939936,SOCIEDAD MEDICA RIONEGRO SA,929913134,
CCF102,COMFACHOCO,890980757,ESE HOSPITAL CESAR URIBE PIEDRAHITA,2797908,
CCF102,COMFACHOCO,890980997,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,1803059,
CCF102,COMFACHOCO,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,166280109,
CCF102,COMFACHOCO,890981374,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,65746316,
CCF102,COMFACHOCO,891079999,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,19500410,
CCF102,COMFACHOCO,891180134,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,1646650,
CCF102,COMFACHOCO,891480000,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,5805269,
CCF102,COMFACHOCO,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,2038855793,
CCF102,COMFACHOCO,891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,2916126,
CCF102,COMFACHOCO,900005955,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,31904424,
CCF102,COMFACHOCO,900038926,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,6447062,
CCF102,COMFACHOCO,900062327,CENTRO MEDICO SALUD VITAL EJE CAFETERO S.A.S,171692358,
CCF102,COMFACHOCO,900065157,LABORATORIO CLINICO CELSALUD,12967870,
CCF102,COMFACHOCO,900066345,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,1078000,
CCF102,COMFACHOCO,900106018,GAVAVISION UNIDAD DE ESPECIALISTAS S.A.S,42705835,
CCF102,COMFACHOCO,900124689,FUNDACION SOMA,15815946,
CCF102,COMFACHOCO,900132422,MARIA DE JESUS IPS S.A.S.,59423072,
CCF102,COMFACHOCO,900189713,ORTOPEDICOS DEL PACIFICO S.A.S,130656222,
CCF102,COMFACHOCO,900210883,CARDIODIAGNOSTICO DEL CHOCO SAS,113238600,
CCF102,COMFACHOCO,900211668,CLINICA SANTA TERESITA DEL NIÑO JESUS S.A.,140426201,
CCF102,COMFACHOCO,900222944,FUNDACIÓN PATRULLA AEREA DEL CHOCÓ - I.P.S.,264432137,
CCF102,COMFACHOCO,900234000,CITARA ORAL AND MAXILLOFACIAL CENTER S.A.S,37399865,
CCF102,COMFACHOCO,900247710,CLINICA OFTALMOLOGICA DE CARTAGO SAS,1076629,
CCF102,COMFACHOCO,900261353,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,1193792,
CCF102,COMFACHOCO,900319282,IMAGENES DIAGNOSTICAS DEL CHOCO IPS SAS,43902590,
CCF102,COMFACHOCO,900329116,SOCIEDAD HEMATOONCOLOGICA DEL PACIFICO,187427697,
CCF102,COMFACHOCO,900390423,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,313596002,
CCF102,COMFACHOCO,900416218,"UNIDAD VASCULAR, CARDIOLOGICA Y NEUROLOGICA SAS",16163428,
CCF102,COMFACHOCO,900424611,SKY AMBULANCE S.A.S.,17523000,
CCF102,COMFACHOCO,900431019,CENTRO ODONTOLÓGICO ORALSALUD,1168203,
CCF102,COMFACHOCO,900436203,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,9150397,
CCF102,COMFACHOCO,900475379,GALENA-LABORATORIO DE PATOLOGIA S.A.S,14854875,
CCF102,COMFACHOCO,900475414,UNIDAD DE VIDA SAN JUAN DE DIOS IPS S.A.S,210210000,
CCF102,COMFACHOCO,900476563,INSTITUTO NEFROLÓGICO DEL CHOCO S.A.S,230263376,
CCF102,COMFACHOCO,900512334,TRANSACUATICO K & M S.A.S,46827000,
CCF102,COMFACHOCO,900520293,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",24647023,
CCF102,COMFACHOCO,900532504,DAVITA S.A.S.,147253600,
CCF102,COMFACHOCO,900533342,BRUJULA S M S.A.S,15179968,
CCF102,COMFACHOCO,900577446,MEDIALCO ZONA FRANCA S.A.S,25324800,
CCF102,COMFACHOCO,900585654,I.P.S. TRANSVIDA CHOCO S.A.S.,43997100,
CCF102,COMFACHOCO,900611518,CENTRO NEUROLOGICO DEL PACIFICO,35910000,
CCF102,COMFACHOCO,900622907,UNIDAD DE CUIDADOS INTENSIVOS Y CORONARIOS SAS,207807344,
CCF102,COMFACHOCO,900625317,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,5084487,
CCF102,COMFACHOCO,900642109,CENTRO FONOAUDIOLOGICO DAMA S.A.S.,6129856,
CCF102,COMFACHOCO,900643097,HEMO GROUP S.A.S,279734394,
CCF102,COMFACHOCO,900767816,HEMO PACIFICO S.A.S,18927807,
CCF102,COMFACHOCO,900771065,GASTRO CENTER S.A.S,22406166,
CCF102,COMFACHOCO,900848941,UNIDAD MEDICA INTEGRAL SAN RAFAEL,43818805,
CCF102,COMFACHOCO,900881965,MEDICHOCO IPS S.A.S,122085452,
CCF102,COMFACHOCO,900927887,NEFROCHOCO S.A.S,131953649,
CCF102,COMFACHOCO,900958564,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,1696015,
CCF102,COMFACHOCO,900959048,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,12620213,
CCF102,COMFACHOCO,900959051,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,3825612,
CCF102,COMFACHOCO,901053894,ORAL & MAXILLOFACIAL CENTER CARE S.A.S,96285634,
CCF102,COMFACHOCO,901108114,NUEVA EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASÍS,154760626,
CCF102,COMFACHOCO,901180382,VISIÓN INTEGRADOS S.A.S,12217950,
CCF102,COMFACHOCO,901192617,ENDODENT S.A.S,3428882,
CCF102,COMFACHOCO,901269729,MATERNAL FETAL CARE,13711815,
CCF102,COMFACHOCO,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,10946391,
EPS025,CAPRESOCA,800000118,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,28773434,
EPS025,CAPRESOCA,800119574,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD,179678242,
EPS025,CAPRESOCA,800231215,HOSPITAL DEL SARARE ESE,48934741,
EPS025,CAPRESOCA,800234796,INSTITUTO DE FRACTURAS S.A.S,3513680,
EPS025,CAPRESOCA,822000946,MEDICINA NUCLEAR DIAGNOSTICA S.A.S.,8205030,
EPS025,CAPRESOCA,822002459,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,21771560,
EPS025,CAPRESOCA,830008300,CENTRO DE CONTROL DE CÁNCER SAS,4180000,
EPS025,CAPRESOCA,830103693,OXIGENOS DEL ORIENTE SAS,65682924,
EPS025,CAPRESOCA,832000464,VISIONAMOS SALUD CENTRO DE DIAGNOSTICO CLINICO S.A.S,53243088,
EPS025,CAPRESOCA,832000744,CENTRO DE ESCANOGRAFIA YOPAL LTDA,80502109,
EPS025,CAPRESOCA,844001287,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE TAURAMENA,44104866,
EPS025,CAPRESOCA,844001355,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,36873508,
EPS025,CAPRESOCA,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,48594504,
EPS025,CAPRESOCA,844002258,CLINICA MEISEL S.A.S.,367046287,
EPS025,CAPRESOCA,844003225,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,101317604,
EPS025,CAPRESOCA,844003455,CLINICA DEL ORIENTE LTDA,23399566,
EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,200000000,
EPS025,CAPRESOCA,860007373,FUNDACION HOSPITAL SAN CARLOS,53528848,
EPS025,CAPRESOCA,860015536,HOSPITAL UNIVERSITARIO SAN IGNACIO,38256655,
EPS025,CAPRESOCA,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,3112434,
EPS025,CAPRESOCA,891079999,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,3206932,
EPS025,CAPRESOCA,891800075,FLOTA SUGAMUXI SA,84334400,
EPS025,CAPRESOCA,891855029,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,3007679207,
EPS025,CAPRESOCA,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,90120140,
EPS025,CAPRESOCA,891855534,COOPERATIVA CASANAREÑA DE TRANSPORTES LTDA,120000000,
EPS025,CAPRESOCA,891855847,CLINICA CASANARE S.A,1427925153,
EPS025,CAPRESOCA,892000501,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,14636951,
EPS025,CAPRESOCA,900064578,IPS SERVIDOENSALUD S.A.S.,86093824,
EPS025,CAPRESOCA,900141468,SES SALUD S.A.,303731791,
EPS025,CAPRESOCA,900212100,PANOREX CEDENT S.A.S,5333600,
EPS025,CAPRESOCA,900237356,AVANCEMOS SERVICIOS DE SALUD IPS S.A.S,13189875,
EPS025,CAPRESOCA,900274663,SALUD LLANOS IPS LTDA,149832000,
EPS025,CAPRESOCA,900292143,"UNIR DESTINOS VIAJES Y TURISMO UNITOUR ""D SAS",83680000,
EPS025,CAPRESOCA,900296178,URGENCIA VITAL DEL CASANARE AEREA Y TERRESTRE SAS,59444231,
EPS025,CAPRESOCA,900338671,IPS OXI CARE S.A.S,30437592,
EPS025,CAPRESOCA,900364721,UNIDAD MEDICA ONCOLOGICA ONCOLIFE IPS SAS,175392051,
EPS025,CAPRESOCA,900386591,GYO MEDICAL I.P.S. S.A.S.,393317483,
EPS025,CAPRESOCA,900518251,S.A.E. SERVICIOS AEREOS ESPECIALES GLOBAL LIFE AMBULANCIAS S.A.S,43309728,
EPS025,CAPRESOCA,900519207,SOCIEDAD COLOMBIANA DE SERVICIOS OCUPACIONALES S.A.S.,14260480,
EPS025,CAPRESOCA,900555210,CLINICA ENDOART E.U.,3284000,
EPS025,CAPRESOCA,900602846,UNIDAD INTEGRAL DE SALUD PUERTABIERTA S.A.S.,551572596,
EPS025,CAPRESOCA,900685235,CLÍNICA MEDICENTER FICUBO SAS,569193598,
EPS025,CAPRESOCA,900800269,SERVICIOS MEDICOS INTEGRALES DE LA ORINOQUIA- SMIO SAS,507360762,
EPS025,CAPRESOCA,900806357,HEMATOLOGIA Y ONCOLOGIA DEL ORIENTE SAS,592997405,
EPS025,CAPRESOCA,900882417,MEDICAL SKY SAS IPS,3344000,
EPS025,CAPRESOCA,900928565,MARCAZSALUD RC S.A.S,600521554,
EPS025,CAPRESOCA,901090715,CLÍNICA CUABAL SAS,80016302,
EPS025,CAPRESOCA,901225308,BIHOSPHARMA SAS,113821447,
EPS025,CAPRESOCA,901265843,EQUIPSALUD SAS,51640769,
EPS025,CAPRESOCA,901295822,IPS CENTRO DE ESPECIALISTAS DEL LLANO SAS,200534702,
EPS025,CAPRESOCA,901307459,FARMAMEDIQ ESPECIALIZADA SAS,200252203,
EPS025,CAPRESOCA,901386786,SERVICIOS MÉDICOS INTEGRALES PARA EL MANEJO DEL DOLOR SAS,117144227,
EPS025,CAPRESOCA,901398274,VITA IPS APOYO DIAGNOSTICO SAS,760581416,
EPS025,CAPRESOCA,901458816,AMBULANCIAS DE COLOMBIA OG AEREA Y TERRESTRE LTDA,51169512,
EPS025,CAPRESOCA,901577372,CASMEDICAL CASANARE SAS,42586214,
EPS025,CAPRESOCA,901660128,ISAMA IPS S.A.S,48006016,
EPSI03,A.I.C.,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,31442311,
EPSI03,A.I.C.,800036229,CLINICA OFTALMOLOGICA LAURELES SA CLODEL SA,11462855,
EPSI03,A.I.C.,800058016,EMPRESA SOCIAL DEL ESTADO METROSALUD,5961242,
EPSI03,A.I.C.,800058856,CLINICA DE URABA SA,5496152,
EPSI03,A.I.C.,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,5316390,
EPSI03,A.I.C.,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,3329668,
EPSI03,A.I.C.,800066001,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SIGLA COLCAN S.A.S.,17665014,
EPSI03,A.I.C.,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,2412140,
EPSI03,A.I.C.,800112725,FUNDACION OFTALMOLOGICA DEL CARIBE,8073909,
EPSI03,A.I.C.,800124196,COOPERATIVA INTEGRAL DE TRANSPORTADOR DE URABA,12365650,
EPSI03,A.I.C.,800138311,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,45958601,
EPSI03,A.I.C.,800176807,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",378197238,
EPSI03,A.I.C.,800176868,INSTITUTO CALDENSE DE PATOLOGIA ICP SAS,3788158,
EPSI03,A.I.C.,800188304,ENDOVIDEO 2000 LTDA,44565716,
EPSI03,A.I.C.,800197601,ANGIOGRAFIA DE OCCIDENTE S.A.,90809096,
EPSI03,A.I.C.,800215019,SOCIEDAD CORDOBESA DE CIRUGIA VASCULAR S.AS,23483147,
EPSI03,A.I.C.,800235366,COMPAÑIA DE PATOLOGOS DEL CAUCA SAS CPC SAS,7475094,
EPSI03,A.I.C.,801000713,ONCOLOGOS DEL OCCIDENTE S.A.S.,136876453,
EPSI03,A.I.C.,802020334,QUIMIOSALUD S.A.S,23292085,
EPSI03,A.I.C.,805017350,HEMATO ONCOLOGOS S.A.,167909784,
EPSI03,A.I.C.,805017681,GAMANUCLEAR LTDA,34292340,
EPSI03,A.I.C.,805019730,SOLAIR SAS,70185700,
EPSI03,A.I.C.,805023423,SOCIEDAD N.S.D.R. S.A.S,172610297,
EPSI03,A.I.C.,805027289,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,27407800,
EPSI03,A.I.C.,810000423,FUNDACION PEQUEÑO CORAZON,6824365,
EPSI03,A.I.C.,810005727,INGRUMA SALUD LTDA,51235670,
EPSI03,A.I.C.,811002429,CLINICA PAJONAL S.A.S,160998792,
EPSI03,A.I.C.,813000219,INSTITUTO HUILENSE DE CIRUGIA GASTROINTESTINAL Y ENDOSCOPIA DIGESTIVA SAS - INCIDE SAS,26633348,
EPSI03,A.I.C.,813001653,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL DE ALGECIRAS,41331413,
EPSI03,A.I.C.,813001952,CLINICA MEDILASER S.A.S.,1710706158,
EPSI03,A.I.C.,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,37034038,
EPSI03,A.I.C.,813004018,ESE CENTRO DE SALUD MIGUEL BARRETO LOPEZ DE TELLO,79756242,
EPSI03,A.I.C.,813005265,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,9398013,
EPSI03,A.I.C.,813007875,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,24838125,
EPSI03,A.I.C.,813008574,MEGASALUD IPS SAS,31195835,
EPSI03,A.I.C.,813008601,ORTOPEDICOS ORLECO E.U.,14759950,
EPSI03,A.I.C.,813010145,OFTALMOLASER - SOCIEDAD DE CIRUGIA DEL HUILA S.A,94933098,
EPSI03,A.I.C.,813010966,ESE JUAN RAMON NUÑEZ PALACIOS,16339538,
EPSI03,A.I.C.,813010996,ESE HOSPITAL SAN JOSE DE ISNOS,30768155,
EPSI03,A.I.C.,814003448,AUDIOCOM IPS,18558638,
EPSI03,A.I.C.,814006170,CLINICA DE ORTOPEDIA Y FRACTURAS TRAUMEDICAL S.A.S,57430275,
EPSI03,A.I.C.,817000232,ASOCIACIÓN DE CABILDOS INDÍGENAS DE LA ZONA NORTE DEL CAUCA -ACIN.,160226201,
EPSI03,A.I.C.,817000260,ASOCIACIÒN DE AUTORIDADES ANCESTRALES TERRITORIALES NASA CXHA CXHA,51001604,
EPSI03,A.I.C.,817000999,HOSPITAL TIMBIO - EMPRESA SOCIAL DEL ESTADO,3450581,
EPSI03,A.I.C.,817001577,INTERFISICA DEL CAUCA LTDA,3549116,
EPSI03,A.I.C.,817001746,FUNDACION OFTALMOLOGICA VEJARANO,101416113,
EPSI03,A.I.C.,817003532,QUILISALUD E.S.E.,37478545,
EPSI03,A.I.C.,817004984,ASOCIACION DE AUTORIDADES INDIGENAS DEL ORIENTE CAUCANO,55944276,
EPSI03,A.I.C.,817006121,AMEZQUITA ACOSTA SAS,9477808,
EPSI03,A.I.C.,825003080,UNIDAD DE CUIDADOS INTENSIVOS RENACER LIMITADA,186037389,
EPSI03,A.I.C.,830007355,FRESENIUS MEDICAL CARE COLOMBIA S.A.,233725045,
EPSI03,A.I.C.,830046541,CENTRO INTERNACIONAL DE ASISTENCIA EDUCACIÓN PROFESIONAL Y CULTURA FÍSICA ESPECIALIZADA CIAEPE LTDA,2865261,
EPSI03,A.I.C.,830511202,SALUD PLENA SAS,2523762,
EPSI03,A.I.C.,830514240,DIAGNOSTIMED S.A.,46215274,
EPSI03,A.I.C.,846000253,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,72466067,
EPSI03,A.I.C.,846000471,ESE HOSPITAL SAGRADO CORAZON DE JESUS,15500763,
EPSI03,A.I.C.,846000474,E.S.E HOSPITAL ORITO,41559199,
EPSI03,A.I.C.,846001620,E.S.E HOSPITAL SAN GABRIEL ARCANGEL,6299519,
EPSI03,A.I.C.,846003067,CLINICA CREAR VISION S.A.S,15881225,
EPSI03,A.I.C.,846003158,REHABILITAR DEL PUTUMAYO SAS,14651185,
EPSI03,A.I.C.,846003357,EMPRESA SOCIAL DEL ESTADO HOSPITAL JORGE JULIO GUZMAN,17952470,
EPSI03,A.I.C.,860013779,ASOCIACIÓN PROFAMILIA,31374202,
EPSI03,A.I.C.,890300513,CLINICA DE OCCIDENTE,977177282,
EPSI03,A.I.C.,890301430,CLINICA NUESTRA SEÑORA DE LOS REMEDIOS,1054727673,
EPSI03,A.I.C.,890303395,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,155273353,
EPSI03,A.I.C.,890303461,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,892133343,
EPSI03,A.I.C.,890306950,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,10207194,
EPSI03,A.I.C.,890307200,CLÍNICA IMBANACO S.A.S.,949057854,
EPSI03,A.I.C.,890399020,FUNDACION CLINICA INFANTIL CLUB NOEL,356100760,
EPSI03,A.I.C.,890399047,HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO EMPRESA SOCIAL DEL ESTADO,26585140,
EPSI03,A.I.C.,890801495,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,61007322,
EPSI03,A.I.C.,890801758,E.S.E. HOSPITAL SAN LORENZO DE SUPÍA,49827291,
EPSI03,A.I.C.,890801989,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,662393553,
EPSI03,A.I.C.,890805923,INSTITUTO OFTALMOLOGICO DE CALDAS S.A.,41869110,
EPSI03,A.I.C.,890900518,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,325701233,
EPSI03,A.I.C.,890906991,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA ANTONIA TORO DE ELEJALDE,14469350,
EPSI03,A.I.C.,890939936,SOCIEDAD MEDICA RIONEGRO SA,158431999,
EPSI03,A.I.C.,890980732,ESE HOSPITAL GABRIEL PELAEZ MONTOYA,2187173,
EPSI03,A.I.C.,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,3604721,
EPSI03,A.I.C.,890980997,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,3583338,
EPSI03,A.I.C.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,14025922,
EPSI03,A.I.C.,890981268,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION,24364022,
EPSI03,A.I.C.,890984670,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,5816719,
EPSI03,A.I.C.,891103968,E.S.E. HOSPITAL MARIA AUXILIADORA DE IQUIRA,24746403,
EPSI03,A.I.C.,891180026,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,116597228,
EPSI03,A.I.C.,891180039,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,30267150,
EPSI03,A.I.C.,891180117,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,345415637,
EPSI03,A.I.C.,891180134,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,134811197,
EPSI03,A.I.C.,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,68574393,
EPSI03,A.I.C.,891180268,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,887006257,
EPSI03,A.I.C.,891200240,HOSPITAL INFANTIL LOS ANGELES,46666239,
EPSI03,A.I.C.,891200528,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,42652931,
EPSI03,A.I.C.,891200679,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,248165129,
EPSI03,A.I.C.,891201845,ESE HOSPITAL PÍO XII,83941021,
EPSI03,A.I.C.,891380055,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,4631843,
EPSI03,A.I.C.,891500084,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,482597921,
EPSI03,A.I.C.,891501104,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE EL TAMBO CAUCA,13875417,
EPSI03,A.I.C.,891501676,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",1557265255,
EPSI03,A.I.C.,891580002,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,3139771769,
EPSI03,A.I.C.,891900441,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,7910755,
EPSI03,A.I.C.,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,83645549,
EPSI03,A.I.C.,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,46310899,
EPSI03,A.I.C.,899999092,INSTITUTO NACIONAL DE CANCEROLOGIA,124967643,
EPSI03,A.I.C.,900005955,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,254755564,
EPSI03,A.I.C.,900012404,CLINICA AYNAN LTDA,123860732,
EPSI03,A.I.C.,900017655,EMPRESA UNIPERSONAL TM AMBULANCIAS,22684707,
EPSI03,A.I.C.,900021788,CLINICA DE LA AMAZONIA IPS LTDA,69892511,
EPSI03,A.I.C.,900038926,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,37811362,
EPSI03,A.I.C.,900052148,CXAYU`CE JXUT EMPRESA SOCIAL DEL ESTADO,73081375,
EPSI03,A.I.C.,900055393,CENTRO DE IMÁGENES DIAGNOSTICAS TERCER MILENIO SAS,63815734,
EPSI03,A.I.C.,900081662,CENTRO INTEGRAL DE REHABILITACION FISIOCENTER S.A.S,4654914,
EPSI03,A.I.C.,900091644,CEDIT DEL SUR SAS,10120191,
EPSI03,A.I.C.,900123436,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,280337393,
EPSI03,A.I.C.,900123612,NEFROUROS MOM SAS,65054272,
EPSI03,A.I.C.,900124689,FUNDACION SOMA,46101140,
EPSI03,A.I.C.,900130936,SALUD TERAPIA DEL PUTUMAYO E.U,10971920,
EPSI03,A.I.C.,900138649,MEDICENTER ESPECIALIZADO LTDA,2996630,
EPSI03,A.I.C.,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,69117000,
EPSI03,A.I.C.,900145579,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,468514695,
EPSI03,A.I.C.,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,128121821,
EPSI03,A.I.C.,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,13433713,
EPSI03,A.I.C.,900145588,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,18446602,
EPSI03,A.I.C.,900145767,ESE SUR OCCIDENTE,54476093,
EPSI03,A.I.C.,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,8592541,
EPSI03,A.I.C.,900146010,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,4037065,
EPSI03,A.I.C.,900146012,EMPRESA SOCIAL DEL ESTADO GUAPI ESE,2789643,
EPSI03,A.I.C.,900146471,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,2529769,
EPSI03,A.I.C.,900177624,ANASHIWAYA IPSI,151545518,
EPSI03,A.I.C.,900181419,MEINTEGRAL S.A.S,117009983,
EPSI03,A.I.C.,900198012,IPS CLÍNICA ROQUE ARMANDO LÓPEZ ÁLVAREZ E.U.,7609262,
EPSI03,A.I.C.,900211468,E.S.E. FABIO JARAMILLO LONDOÑO,4424495,
EPSI03,A.I.C.,900218612,IPS NUESTRA SEÑORA DE LAS MISERICORDIAS LTDA,22106625,
EPSI03,A.I.C.,900244869,CLINICA CURILLO IPS SAS,13799646,
EPSI03,A.I.C.,900263426,CENTRO ESPECIALIZADO DE ALTA TECNOLOGIA EN IMÁGENES DIAGNOSTICAS SAS,19110182,
EPSI03,A.I.C.,900278061,IPS SOY TU SALUD LTDA,67103550,
EPSI03,A.I.C.,900278923,FUNDACION PARA EL CUIDADO DEL PULMON Y EL CORAZON,4301225,
EPSI03,A.I.C.,900302805,CUIDAMOS SALUD SAS,62317953,
EPSI03,A.I.C.,900337015,ASISTENCIA MEDICA DEL SUR IPS LTDA,16098443,
EPSI03,A.I.C.,900348830,INTEGRAL SOLUTIONS SD SAS,183115050,
EPSI03,A.I.C.,900355585,RAYOS X DEL HUILA S.A.S,17573827,
EPSI03,A.I.C.,900377863,UNION DE CIRUJANOS S.A.S.,2789626,
EPSI03,A.I.C.,900386591,GYO MEDICAL I.P.S. S.A.S.,88129721,
EPSI03,A.I.C.,900390423,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,173594569,
EPSI03,A.I.C.,900406995,CURAHELP SAS,6918363,
EPSI03,A.I.C.,900422064,CENTRO ESPECIALIZADO DE UROLOGIA S.A.S,12005609,
EPSI03,A.I.C.,900423816,SAN JOSE IPS PUTUMAYO SAS,37514942,
EPSI03,A.I.C.,900428862,INSTITUTO MÉDICO ONCOLÓGICO S.A.S.,12750000,
